,source_image,target_image,race,gender,golden_label,matching_score
2289,Source_Img_2289,Target_Img_2289,White,Female,0,0.1585937
2290,Source_Img_2290,Target_Img_2290,White,Female,1,0.8049108
2291,Source_Img_2291,Target_Img_2291,White,Female,0,0.06307077
2292,Source_Img_2292,Target_Img_2292,White,Female,0,0.1547211
2293,Source_Img_2293,Target_Img_2293,White,Female,1,0.704067
2294,Source_Img_2294,Target_Img_2294,White,Female,0,0.16048321
2295,Source_Img_2295,Target_Img_2295,White,Female,1,0.90791933
2296,Source_Img_2296,Target_Img_2296,White,Female,0,0.03488663
2297,Source_Img_2297,Target_Img_2297,White,Female,1,0.6575085
2298,Source_Img_2298,Target_Img_2298,White,Female,0,0.00366553
2299,Source_Img_2299,Target_Img_2299,White,Female,1,0.994
2300,Source_Img_2300,Target_Img_2300,White,Female,1,0.84848306
2301,Source_Img_2301,Target_Img_2301,White,Female,1,0.62289114
2302,Source_Img_2302,Target_Img_2302,White,Female,0,0.0678975
2303,Source_Img_2303,Target_Img_2303,White,Female,1,0.5605196
2304,Source_Img_2304,Target_Img_2304,White,Female,1,0.5940397
2305,Source_Img_2305,Target_Img_2305,White,Female,1,0.6754507
2306,Source_Img_2306,Target_Img_2306,White,Female,0,0.11784513
2307,Source_Img_2307,Target_Img_2307,White,Female,0,0.138458295
2308,Source_Img_2308,Target_Img_2308,White,Female,0,0
2309,Source_Img_2309,Target_Img_2309,White,Female,0,0.08325267
2310,Source_Img_2310,Target_Img_2310,White,Female,1,0.68394564
2311,Source_Img_2311,Target_Img_2311,White,Female,0,0.17342102
2312,Source_Img_2312,Target_Img_2312,White,Female,1,0.7542765
2313,Source_Img_2313,Target_Img_2313,White,Female,0,0.18914433
2314,Source_Img_2314,Target_Img_2314,White,Female,0,0.11161197
2315,Source_Img_2315,Target_Img_2315,White,Female,1,0.55684005
2316,Source_Img_2316,Target_Img_2316,White,Female,0,0.13524531
2317,Source_Img_2317,Target_Img_2317,White,Female,1,0.8467651
2318,Source_Img_2318,Target_Img_2318,White,Female,1,0.87616686
2319,Source_Img_2319,Target_Img_2319,White,Female,1,1
2320,Source_Img_2320,Target_Img_2320,White,Female,0,0.16924995
2321,Source_Img_2321,Target_Img_2321,White,Female,1,0.996
2322,Source_Img_2322,Target_Img_2322,White,Female,0,0.10028592
2323,Source_Img_2323,Target_Img_2323,White,Female,0,0.07294742
2324,Source_Img_2324,Target_Img_2324,White,Female,0,0.08704302
2325,Source_Img_2325,Target_Img_2325,White,Female,1,0.7881272
2326,Source_Img_2326,Target_Img_2326,White,Female,0,0.16975612
2327,Source_Img_2327,Target_Img_2327,White,Female,1,0.5210843
2328,Source_Img_2328,Target_Img_2328,White,Female,0,0.09373774
2329,Source_Img_2329,Target_Img_2329,White,Female,1,0.69803994
2330,Source_Img_2330,Target_Img_2330,White,Female,0,0.01979986
2331,Source_Img_2331,Target_Img_2331,White,Female,0,0.08694238
2332,Source_Img_2332,Target_Img_2332,White,Female,1,0.71562954
2333,Source_Img_2333,Target_Img_2333,White,Female,1,0.66097183
2334,Source_Img_2334,Target_Img_2334,White,Female,0,0.08118045
2335,Source_Img_2335,Target_Img_2335,White,Female,1,0.7378528
2336,Source_Img_2336,Target_Img_2336,White,Female,0,0.09751108
2337,Source_Img_2337,Target_Img_2337,White,Female,1,0.71899217
2338,Source_Img_2338,Target_Img_2338,White,Female,1,1
2339,Source_Img_2339,Target_Img_2339,White,Female,1,0.85011607
2340,Source_Img_2340,Target_Img_2340,White,Female,0,0.11957935
2341,Source_Img_2341,Target_Img_2341,White,Female,1,0.7247627
2342,Source_Img_2342,Target_Img_2342,White,Female,1,0.6220725
2343,Source_Img_2343,Target_Img_2343,White,Female,1,1
2344,Source_Img_2344,Target_Img_2344,White,Female,0,0.073216935
2345,Source_Img_2345,Target_Img_2345,White,Female,0,0.112334965
2346,Source_Img_2346,Target_Img_2346,White,Female,0,0.10292045
2347,Source_Img_2347,Target_Img_2347,White,Female,1,0.50100936
2348,Source_Img_2348,Target_Img_2348,White,Female,0,0.02764124
2349,Source_Img_2349,Target_Img_2349,White,Female,1,0.677633
2350,Source_Img_2350,Target_Img_2350,White,Female,1,0.7633477
2351,Source_Img_2351,Target_Img_2351,White,Female,0,0.18859222
2352,Source_Img_2352,Target_Img_2352,White,Female,1,0.73018195
2353,Source_Img_2353,Target_Img_2353,White,Female,0,0.011178135
2354,Source_Img_2354,Target_Img_2354,White,Female,1,0.81718134
2355,Source_Img_2355,Target_Img_2355,White,Female,0,0.15560382
2356,Source_Img_2356,Target_Img_2356,White,Female,0,0.1515745
2357,Source_Img_2357,Target_Img_2357,White,Female,1,0.5762653
2358,Source_Img_2358,Target_Img_2358,White,Female,1,0.77149914
2359,Source_Img_2359,Target_Img_2359,White,Female,1,0.77589157
2360,Source_Img_2360,Target_Img_2360,White,Female,1,0.8775359
2361,Source_Img_2361,Target_Img_2361,White,Female,0,0.02957141
2362,Source_Img_2362,Target_Img_2362,White,Female,0,0.2041796
2363,Source_Img_2363,Target_Img_2363,White,Female,1,0.7038756
2364,Source_Img_2364,Target_Img_2364,White,Female,0,0.09515823
2365,Source_Img_2365,Target_Img_2365,White,Female,0,0.03430703
2366,Source_Img_2366,Target_Img_2366,White,Female,1,0.77908016
2367,Source_Img_2367,Target_Img_2367,White,Female,1,0.68455363
2368,Source_Img_2368,Target_Img_2368,White,Female,1,0.84238135
2369,Source_Img_2369,Target_Img_2369,White,Female,1,0.6723061
2370,Source_Img_2370,Target_Img_2370,White,Female,1,0.41763028
2371,Source_Img_2371,Target_Img_2371,White,Female,1,0.85416696
2372,Source_Img_2372,Target_Img_2372,White,Female,0,0.2164095
2373,Source_Img_2373,Target_Img_2373,White,Female,1,0.762249
2374,Source_Img_2374,Target_Img_2374,White,Female,1,0.7421974
2375,Source_Img_2375,Target_Img_2375,White,Female,1,0.7965229
2376,Source_Img_2376,Target_Img_2376,White,Female,1,1
2377,Source_Img_2377,Target_Img_2377,White,Female,1,0.93
2378,Source_Img_2378,Target_Img_2378,White,Female,1,0.6283151
2379,Source_Img_2379,Target_Img_2379,White,Female,0,0.11679927
2380,Source_Img_2380,Target_Img_2380,White,Female,0,0.17604257
2381,Source_Img_2381,Target_Img_2381,White,Female,1,0.68593807
2382,Source_Img_2382,Target_Img_2382,White,Female,0,0.20387682
2383,Source_Img_2383,Target_Img_2383,White,Female,1,0.7917969
2384,Source_Img_2384,Target_Img_2384,White,Female,0,0.177684925
2385,Source_Img_2385,Target_Img_2385,White,Female,1,0.66645073
2386,Source_Img_2386,Target_Img_2386,White,Female,0,0.07106638
2387,Source_Img_2387,Target_Img_2387,White,Female,0,0.29685902
2388,Source_Img_2388,Target_Img_2388,White,Female,1,0.79602366
2389,Source_Img_2389,Target_Img_2389,White,Female,1,0.7991994
2390,Source_Img_2390,Target_Img_2390,White,Female,1,0.8441612
2391,Source_Img_2391,Target_Img_2391,White,Female,0,0.16121037
2392,Source_Img_2392,Target_Img_2392,White,Female,0,0.07895632
2393,Source_Img_2393,Target_Img_2393,White,Female,1,0.65585045
2394,Source_Img_2394,Target_Img_2394,White,Female,1,0.8012303
2395,Source_Img_2395,Target_Img_2395,White,Female,1,0.73707814
2396,Source_Img_2396,Target_Img_2396,White,Female,1,0.51838497
2397,Source_Img_2397,Target_Img_2397,White,Female,1,0.68383017
2398,Source_Img_2398,Target_Img_2398,White,Female,0,0
2399,Source_Img_2399,Target_Img_2399,White,Female,0,0.16750018
2400,Source_Img_2400,Target_Img_2400,White,Female,1,0.64532717
2401,Source_Img_2401,Target_Img_2401,White,Female,0,0.13111222
2402,Source_Img_2402,Target_Img_2402,White,Female,1,0.8350955
2403,Source_Img_2403,Target_Img_2403,White,Female,1,0.8491996
2404,Source_Img_2404,Target_Img_2404,White,Female,0,0.154374874
2405,Source_Img_2405,Target_Img_2405,White,Female,1,0.7800449
2406,Source_Img_2406,Target_Img_2406,White,Female,1,0.93095643
2407,Source_Img_2407,Target_Img_2407,White,Female,1,0.7298429
2408,Source_Img_2408,Target_Img_2408,White,Female,0,0.21218321
2409,Source_Img_2409,Target_Img_2409,White,Female,1,0.92983195
2410,Source_Img_2410,Target_Img_2410,White,Female,0,0.04453105
2411,Source_Img_2411,Target_Img_2411,White,Female,1,1
2412,Source_Img_2412,Target_Img_2412,White,Female,0,0.0752641
2413,Source_Img_2413,Target_Img_2413,White,Female,1,0.63037994
2414,Source_Img_2414,Target_Img_2414,White,Female,0,0.16181893
2415,Source_Img_2415,Target_Img_2415,White,Female,1,0.88379785
2416,Source_Img_2416,Target_Img_2416,White,Female,1,0.72463814
2417,Source_Img_2417,Target_Img_2417,White,Female,1,0.68913643
2418,Source_Img_2418,Target_Img_2418,White,Female,0,0.20960448
2419,Source_Img_2419,Target_Img_2419,White,Female,1,0.68913693
2420,Source_Img_2420,Target_Img_2420,White,Female,1,0.8337501
2421,Source_Img_2421,Target_Img_2421,White,Female,0,0.21691815
2422,Source_Img_2422,Target_Img_2422,White,Female,0,0.17811643
2423,Source_Img_2423,Target_Img_2423,White,Female,0,0.01716856
2424,Source_Img_2424,Target_Img_2424,White,Female,1,0.7177066
2425,Source_Img_2425,Target_Img_2425,White,Female,0,0.09933963
2426,Source_Img_2426,Target_Img_2426,White,Female,0,0.09034055
2427,Source_Img_2427,Target_Img_2427,White,Female,1,0.7153931
2428,Source_Img_2428,Target_Img_2428,White,Female,1,0.868888
2429,Source_Img_2429,Target_Img_2429,White,Female,1,0.8217035
2430,Source_Img_2430,Target_Img_2430,White,Female,0,0.059030385
2431,Source_Img_2431,Target_Img_2431,White,Female,0,0.169397996
2432,Source_Img_2432,Target_Img_2432,White,Female,1,0.813109
2433,Source_Img_2433,Target_Img_2433,White,Female,0,0.181812504
2434,Source_Img_2434,Target_Img_2434,White,Female,0,0.15879396
2435,Source_Img_2435,Target_Img_2435,White,Female,1,0.84508156
2436,Source_Img_2436,Target_Img_2436,White,Female,1,0.8202287
2437,Source_Img_2437,Target_Img_2437,White,Female,0,0.165084175
2438,Source_Img_2438,Target_Img_2438,White,Female,0,0.15567166
2439,Source_Img_2439,Target_Img_2439,White,Female,0,0.099911316
2440,Source_Img_2440,Target_Img_2440,White,Female,1,0.59638827
2441,Source_Img_2441,Target_Img_2441,White,Female,0,0.0920872
2442,Source_Img_2442,Target_Img_2442,White,Female,0,0.052869444
2443,Source_Img_2443,Target_Img_2443,White,Female,1,0.7037285
2444,Source_Img_2444,Target_Img_2444,White,Female,0,0.0736855
2445,Source_Img_2445,Target_Img_2445,White,Female,1,0.5261363
2446,Source_Img_2446,Target_Img_2446,White,Female,1,0.7930968
2447,Source_Img_2447,Target_Img_2447,White,Female,0,0
2448,Source_Img_2448,Target_Img_2448,White,Female,0,0.098588386
2449,Source_Img_2449,Target_Img_2449,White,Female,1,0.49008144
2450,Source_Img_2450,Target_Img_2450,White,Female,0,0.08149147
2451,Source_Img_2451,Target_Img_2451,White,Female,0,0.10898312
2452,Source_Img_2452,Target_Img_2452,White,Female,1,0.8446786
2453,Source_Img_2453,Target_Img_2453,White,Female,1,0.7637926
2454,Source_Img_2454,Target_Img_2454,White,Female,0,0.17917067
2455,Source_Img_2455,Target_Img_2455,White,Female,0,0.202181
2456,Source_Img_2456,Target_Img_2456,White,Female,0,0.19342577
2457,Source_Img_2457,Target_Img_2457,White,Female,1,0.5494377
2458,Source_Img_2458,Target_Img_2458,White,Female,0,0.092279115
2459,Source_Img_2459,Target_Img_2459,White,Female,1,0.77456286
2460,Source_Img_2460,Target_Img_2460,White,Female,1,0.8220885
2461,Source_Img_2461,Target_Img_2461,White,Female,0,0.14086848
2462,Source_Img_2462,Target_Img_2462,White,Female,1,0.7158872
2463,Source_Img_2463,Target_Img_2463,White,Female,1,1
2464,Source_Img_2464,Target_Img_2464,White,Female,0,0.27655235
2465,Source_Img_2465,Target_Img_2465,White,Female,0,0.03351856
2466,Source_Img_2466,Target_Img_2466,White,Female,0,0.14567088
2467,Source_Img_2467,Target_Img_2467,White,Female,1,0.68019826
2468,Source_Img_2468,Target_Img_2468,White,Female,1,0.8039925
2469,Source_Img_2469,Target_Img_2469,White,Female,1,0.8995626
2470,Source_Img_2470,Target_Img_2470,White,Female,0,0.03758447
2471,Source_Img_2471,Target_Img_2471,White,Female,1,0.7108299
2472,Source_Img_2472,Target_Img_2472,White,Female,0,0.02573109
2473,Source_Img_2473,Target_Img_2473,White,Female,0,0.12501946
2474,Source_Img_2474,Target_Img_2474,White,Female,0,0.15102388
2475,Source_Img_2475,Target_Img_2475,White,Female,0,0.07458972
2476,Source_Img_2476,Target_Img_2476,White,Female,0,0
2477,Source_Img_2477,Target_Img_2477,White,Female,1,0.8184908
2478,Source_Img_2478,Target_Img_2478,White,Female,0,0.11607828
2479,Source_Img_2479,Target_Img_2479,White,Female,0,0.183914884
2480,Source_Img_2480,Target_Img_2480,White,Female,1,0.91
2481,Source_Img_2481,Target_Img_2481,White,Female,1,0.7912741
2482,Source_Img_2482,Target_Img_2482,White,Female,0,0.13604514
2483,Source_Img_2483,Target_Img_2483,White,Female,1,0.75395515
2484,Source_Img_2484,Target_Img_2484,White,Female,0,0.11846942
2485,Source_Img_2485,Target_Img_2485,White,Female,1,0.908266
2486,Source_Img_2486,Target_Img_2486,White,Female,0,0.16714405
2487,Source_Img_2487,Target_Img_2487,White,Female,1,0.6766039
2488,Source_Img_2488,Target_Img_2488,White,Female,1,0.977
2489,Source_Img_2489,Target_Img_2489,White,Female,0,0.07234424
2490,Source_Img_2490,Target_Img_2490,White,Female,1,0.62864165
2491,Source_Img_2491,Target_Img_2491,White,Female,0,0.18661326
2492,Source_Img_2492,Target_Img_2492,White,Female,0,0.026590005
2493,Source_Img_2493,Target_Img_2493,White,Female,1,0.64361775
2494,Source_Img_2494,Target_Img_2494,White,Female,0,0.09434565
2495,Source_Img_2495,Target_Img_2495,White,Female,1,0.693271
2496,Source_Img_2496,Target_Img_2496,White,Female,0,0.05526032
2497,Source_Img_2497,Target_Img_2497,White,Female,0,0.15833168
2498,Source_Img_2498,Target_Img_2498,White,Female,1,0.78584
2499,Source_Img_2499,Target_Img_2499,White,Female,1,0.8420316
2500,Source_Img_2500,Target_Img_2500,White,Female,1,0.8294205
2501,Source_Img_2501,Target_Img_2501,White,Female,0,0.00164959
2502,Source_Img_2502,Target_Img_2502,White,Female,0,0.17478485
2503,Source_Img_2503,Target_Img_2503,White,Female,0,0
2504,Source_Img_2504,Target_Img_2504,White,Female,1,0.8557148
2505,Source_Img_2505,Target_Img_2505,White,Female,0,0.15210637
2506,Source_Img_2506,Target_Img_2506,White,Female,0,0.0050604
2507,Source_Img_2507,Target_Img_2507,White,Female,1,1
2508,Source_Img_2508,Target_Img_2508,White,Female,0,0.003496366
2509,Source_Img_2509,Target_Img_2509,White,Female,1,0.7667719
2510,Source_Img_2510,Target_Img_2510,White,Female,0,0.15131539
2511,Source_Img_2511,Target_Img_2511,White,Female,0,0.040821896
2512,Source_Img_2512,Target_Img_2512,White,Female,1,0.86554554
2513,Source_Img_2513,Target_Img_2513,White,Female,1,0.8635782
2514,Source_Img_2514,Target_Img_2514,White,Female,0,0.15902996
2515,Source_Img_2515,Target_Img_2515,White,Female,1,0.62087186
2516,Source_Img_2516,Target_Img_2516,White,Female,1,0.80617097
2517,Source_Img_2517,Target_Img_2517,White,Female,1,0.81261634
2518,Source_Img_2518,Target_Img_2518,White,Female,0,0.26479878
2519,Source_Img_2519,Target_Img_2519,White,Female,1,1
2520,Source_Img_2520,Target_Img_2520,White,Female,0,0.34037453
2521,Source_Img_2521,Target_Img_2521,White,Female,1,0.8069171
2522,Source_Img_2522,Target_Img_2522,White,Female,0,0.034309454
2523,Source_Img_2523,Target_Img_2523,White,Female,0,0.030804326
2524,Source_Img_2524,Target_Img_2524,White,Female,0,0.162250186
2525,Source_Img_2525,Target_Img_2525,White,Female,1,0.99622945
2526,Source_Img_2526,Target_Img_2526,White,Female,0,0.14457591
2527,Source_Img_2527,Target_Img_2527,White,Female,1,0.934
2528,Source_Img_2528,Target_Img_2528,White,Female,0,0.05083365
2529,Source_Img_2529,Target_Img_2529,White,Female,1,0.69074714
2530,Source_Img_2530,Target_Img_2530,White,Female,0,0.1005964
2531,Source_Img_2531,Target_Img_2531,White,Female,1,0.65178075
2532,Source_Img_2532,Target_Img_2532,White,Female,0,0.19096036
2533,Source_Img_2533,Target_Img_2533,White,Female,0,0.04937292
2534,Source_Img_2534,Target_Img_2534,White,Female,1,0.6537994
2535,Source_Img_2535,Target_Img_2535,White,Female,1,0.938
2536,Source_Img_2536,Target_Img_2536,White,Female,1,1
2537,Source_Img_2537,Target_Img_2537,White,Female,0,0
2538,Source_Img_2538,Target_Img_2538,White,Female,1,0.7704481
2539,Source_Img_2539,Target_Img_2539,White,Female,0,0.0589005
2540,Source_Img_2540,Target_Img_2540,White,Female,0,0.042980665
2541,Source_Img_2541,Target_Img_2541,White,Female,1,1
2542,Source_Img_2542,Target_Img_2542,White,Female,0,0.10528983
2543,Source_Img_2543,Target_Img_2543,White,Female,1,0.6585036
2544,Source_Img_2544,Target_Img_2544,White,Female,0,0.15055687
2545,Source_Img_2545,Target_Img_2545,White,Female,1,0.69797994
2546,Source_Img_2546,Target_Img_2546,White,Female,0,0.139119455
2547,Source_Img_2547,Target_Img_2547,White,Female,1,0.82956523
2548,Source_Img_2548,Target_Img_2548,White,Female,1,0.40429847
2549,Source_Img_2549,Target_Img_2549,White,Female,1,0.8064477
2550,Source_Img_2550,Target_Img_2550,White,Female,0,0.00220414
2551,Source_Img_2551,Target_Img_2551,White,Female,1,0.91
2552,Source_Img_2552,Target_Img_2552,White,Female,0,0.12234227
2553,Source_Img_2553,Target_Img_2553,White,Female,0,0.05757666
2554,Source_Img_2554,Target_Img_2554,White,Female,1,0.949
2555,Source_Img_2555,Target_Img_2555,White,Female,0,0.016065415
2556,Source_Img_2556,Target_Img_2556,White,Female,1,0.9029215
2557,Source_Img_2557,Target_Img_2557,White,Female,1,0.7353795
2558,Source_Img_2558,Target_Img_2558,White,Female,1,1
2559,Source_Img_2559,Target_Img_2559,White,Female,0,0.196969545
2560,Source_Img_2560,Target_Img_2560,White,Female,1,0.53778594
2561,Source_Img_2561,Target_Img_2561,White,Female,0,0.09642418
2562,Source_Img_2562,Target_Img_2562,White,Female,0,0.186344564
2563,Source_Img_2563,Target_Img_2563,White,Female,1,0.687861
2564,Source_Img_2564,Target_Img_2564,White,Female,1,0.83459064
2565,Source_Img_2565,Target_Img_2565,White,Female,0,0.160339375
2566,Source_Img_2566,Target_Img_2566,White,Female,1,1
2567,Source_Img_2567,Target_Img_2567,White,Female,0,0
2568,Source_Img_2568,Target_Img_2568,White,Female,1,0.928
2569,Source_Img_2569,Target_Img_2569,White,Female,0,0.12722764
2570,Source_Img_2570,Target_Img_2570,White,Female,0,0.00921423
2571,Source_Img_2571,Target_Img_2571,White,Female,1,0.69790065
2572,Source_Img_2572,Target_Img_2572,White,Female,1,0.8372399
2573,Source_Img_2573,Target_Img_2573,White,Female,0,0.10157596
2574,Source_Img_2574,Target_Img_2574,White,Female,1,0.78389023
2575,Source_Img_2575,Target_Img_2575,White,Female,1,1
2576,Source_Img_2576,Target_Img_2576,White,Female,0,0.17266282
2577,Source_Img_2577,Target_Img_2577,White,Female,1,0.6322357
2578,Source_Img_2578,Target_Img_2578,White,Female,1,0.8245427
2579,Source_Img_2579,Target_Img_2579,White,Female,0,0.07041175
2580,Source_Img_2580,Target_Img_2580,White,Female,1,0.7853249
2581,Source_Img_2581,Target_Img_2581,White,Female,0,0.04403732
2582,Source_Img_2582,Target_Img_2582,White,Female,1,0.8343303
2583,Source_Img_2583,Target_Img_2583,White,Female,0,0.03918123
2584,Source_Img_2584,Target_Img_2584,White,Female,0,0.04365471
2585,Source_Img_2585,Target_Img_2585,White,Female,0,0.03671477
2586,Source_Img_2586,Target_Img_2586,White,Female,1,0.43388524
2587,Source_Img_2587,Target_Img_2587,White,Female,0,0.08157922
2588,Source_Img_2588,Target_Img_2588,White,Female,1,0.74279737
2589,Source_Img_2589,Target_Img_2589,White,Female,1,0.7343181
2590,Source_Img_2590,Target_Img_2590,White,Female,0,0
2591,Source_Img_2591,Target_Img_2591,White,Female,1,0.6549179
2592,Source_Img_2592,Target_Img_2592,White,Female,0,0.04317752
2593,Source_Img_2593,Target_Img_2593,White,Female,1,1
2594,Source_Img_2594,Target_Img_2594,White,Female,0,0.15825116
2595,Source_Img_2595,Target_Img_2595,White,Female,1,0.6045944
